,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
393,2021-08-21,Crystal Palace,Brentford,0.0,0.0,D,2021/2022
394,2021-08-21,Leeds,Everton,2.0,2.0,D,2021/2022
395,2021-08-21,Man City,Norwich,5.0,0.0,H,2021/2022
396,2021-08-21,Brighton,Watford,2.0,0.0,H,2021/2022
397,2021-08-22,Southampton,Man United,1.0,1.0,D,2021/2022
398,2021-08-22,Wolves,Tottenham,0.0,1.0,A,2021/2022
399,2021-08-22,Arsenal,Chelsea,0.0,2.0,A,2021/2022
400,2021-08-23,West Ham,Leicester,4.0,1.0,H,2021/2022
401,2021-08-28,Man City,Arsenal,5.0,0.0,H,2021/2022
402,2021-08-28,Aston Villa,Brentford,1.0,1.0,D,2021/2022
403,2021-08-28,Brighton,Everton,0.0,2.0,A,2021/2022
404,2021-08-28,Newcastle,Southampton,2.0,2.0,D,2021/2022
405,2021-08-28,Norwich,Leicester,1.0,2.0,A,2021/2022
406,2021-08-28,West Ham,Crystal Palace,2.0,2.0,D,2021/2022
407,2021-08-28,Liverpool,Chelsea,1.0,1.0,D,2021/2022
408,2021-08-29,Burnley,Leeds,1.0,1.0,D,2021/2022
409,2021-08-29,Tottenham,Watford,1.0,0.0,H,2021/2022
410,2021-08-29,Wolves,Man United,0.0,1.0,A,2021/2022
411,2021-09-11,Crystal Palace,Tottenham,3.0,0.0,H,2021/2022
412,2021-09-11,Arsenal,Norwich,1.0,0.0,H,2021/2022
413,2021-09-11,Brentford,Brighton,0.0,1.0,A,2021/2022
414,2021-09-11,Leicester,Man City,0.0,1.0,A,2021/2022
415,2021-09-11,Man United,Newcastle,4.0,1.0,H,2021/2022
416,2021-09-11,Southampton,West Ham,0.0,0.0,D,2021/2022
417,2021-09-11,Watford,Wolves,0.0,2.0,A,2021/2022
418,2021-09-11,Chelsea,Aston Villa,3.0,0.0,H,2021/2022
419,2021-09-12,Leeds,Liverpool,0.0,3.0,A,2021/2022
420,2021-09-13,Everton,Burnley,3.0,1.0,H,2021/2022
421,2021-09-17,Newcastle,Leeds,1.0,1.0,D,2021/2022
422,2021-09-18,Wolves,Brentford,0.0,2.0,A,2021/2022
423,2021-09-18,Burnley,Arsenal,0.0,1.0,A,2021/2022
424,2021-09-18,Liverpool,Crystal Palace,3.0,0.0,H,2021/2022
425,2021-09-18,Man City,Southampton,0.0,0.0,D,2021/2022
426,2021-09-18,Norwich,Watford,1.0,3.0,A,2021/2022
427,2021-09-18,Aston Villa,Everton,3.0,0.0,H,2021/2022
428,2021-09-19,Brighton,Leicester,2.0,1.0,H,2021/2022
429,2021-09-19,West Ham,Man United,1.0,2.0,A,2021/2022
430,2021-09-19,Tottenham,Chelsea,0.0,3.0,A,2021/2022
431,2021-09-25,Chelsea,Man City,0.0,1.0,A,2021/2022
432,2021-09-25,Man United,Aston Villa,0.0,1.0,A,2021/2022
433,2021-09-25,Everton,Norwich,2.0,0.0,H,2021/2022
434,2021-09-25,Leeds,West Ham,1.0,2.0,A,2021/2022
435,2021-09-25,Leicester,Burnley,2.0,2.0,D,2021/2022
436,2021-09-25,Watford,Newcastle,1.0,1.0,D,2021/2022
437,2021-09-25,Brentford,Liverpool,3.0,3.0,D,2021/2022
438,2021-09-26,Southampton,Wolves,0.0,1.0,A,2021/2022
439,2021-09-26,Arsenal,Tottenham,3.0,1.0,H,2021/2022
440,2021-09-27,Crystal Palace,Brighton,1.0,1.0,D,2021/2022
441,2021-10-02,Man United,Everton,1.0,1.0,D,2021/2022
442,2021-10-02,Burnley,Norwich,0.0,0.0,D,2021/2022
443,2021-10-02,Chelsea,Southampton,3.0,1.0,H,2021/2022
444,2021-10-02,Leeds,Watford,1.0,0.0,H,2021/2022
445,2021-10-02,Wolves,Newcastle,2.0,1.0,H,2021/2022
446,2021-10-02,Brighton,Arsenal,0.0,0.0,D,2021/2022
447,2021-10-03,Crystal Palace,Leicester,2.0,2.0,D,2021/2022
448,2021-10-03,Tottenham,Aston Villa,2.0,1.0,H,2021/2022
449,2021-10-03,West Ham,Brentford,1.0,2.0,A,2021/2022
450,2021-10-03,Liverpool,Man City,2.0,2.0,D,2021/2022
451,2021-10-16,Watford,Liverpool,0.0,5.0,A,2021/2022
452,2021-10-16,Aston Villa,Wolves,2.0,3.0,A,2021/2022
453,2021-10-16,Leicester,Man United,4.0,2.0,H,2021/2022
454,2021-10-16,Man City,Burnley,2.0,0.0,H,2021/2022
455,2021-10-16,Norwich,Brighton,0.0,0.0,D,2021/2022
456,2021-10-16,Southampton,Leeds,1.0,0.0,H,2021/2022
457,2021-10-16,Brentford,Chelsea,0.0,1.0,A,2021/2022
458,2021-10-17,Everton,West Ham,0.0,1.0,A,2021/2022
459,2021-10-17,Newcastle,Tottenham,2.0,3.0,A,2021/2022
460,2021-10-18,Arsenal,Crystal Palace,2.0,2.0,D,2021/2022
461,2021-10-22,Arsenal,Aston Villa,3.0,1.0,H,2021/2022
462,2021-10-23,Chelsea,Norwich,7.0,0.0,H,2021/2022
463,2021-10-23,Crystal Palace,Newcastle,1.0,1.0,D,2021/2022
464,2021-10-23,Everton,Watford,2.0,5.0,A,2021/2022
465,2021-10-23,Leeds,Wolves,1.0,1.0,D,2021/2022
466,2021-10-23,Southampton,Burnley,2.0,2.0,D,2021/2022
467,2021-10-23,Brighton,Man City,1.0,4.0,A,2021/2022
468,2021-10-24,Brentford,Leicester,1.0,2.0,A,2021/2022
469,2021-10-24,West Ham,Tottenham,1.0,0.0,H,2021/2022
470,2021-10-24,Man United,Liverpool,0.0,5.0,A,2021/2022
471,2021-10-30,Leicester,Arsenal,0.0,2.0,A,2021/2022
472,2021-10-30,Burnley,Brentford,3.0,1.0,H,2021/2022
473,2021-10-30,Liverpool,Brighton,2.0,2.0,D,2021/2022
474,2021-10-30,Man City,Crystal Palace,0.0,2.0,A,2021/2022
475,2021-10-30,Newcastle,Chelsea,0.0,3.0,A,2021/2022
476,2021-10-30,Watford,Southampton,0.0,1.0,A,2021/2022
477,2021-10-30,Tottenham,Man United,0.0,3.0,A,2021/2022
478,2021-10-31,Norwich,Leeds,1.0,2.0,A,2021/2022
479,2021-10-31,Aston Villa,West Ham,1.0,4.0,A,2021/2022
480,2021-11-01,Wolves,Everton,2.0,1.0,H,2021/2022
481,2021-11-05,Southampton,Aston Villa,1.0,0.0,H,2021/2022
482,2021-11-06,Man United,Man City,0.0,2.0,A,2021/2022
483,2021-11-06,Brentford,Norwich,1.0,2.0,A,2021/2022
484,2021-11-06,Chelsea,Burnley,1.0,1.0,D,2021/2022
485,2021-11-06,Crystal Palace,Wolves,2.0,0.0,H,2021/2022
486,2021-11-06,Brighton,Newcastle,1.0,1.0,D,2021/2022
487,2021-11-07,Arsenal,Watford,1.0,0.0,H,2021/2022
488,2021-11-07,Everton,Tottenham,0.0,0.0,D,2021/2022
489,2021-11-07,Leeds,Leicester,1.0,1.0,D,2021/2022
490,2021-11-07,West Ham,Liverpool,3.0,2.0,H,2021/2022
491,2021-11-20,Leicester,Chelsea,0.0,3.0,A,2021/2022
492,2021-11-20,Aston Villa,Brighton,2.0,0.0,H,2021/2022
493,2021-11-20,Burnley,Crystal Palace,3.0,3.0,D,2021/2022
494,2021-11-20,Newcastle,Brentford,3.0,3.0,D,2021/2022
495,2021-11-20,Norwich,Southampton,2.0,1.0,H,2021/2022
496,2021-11-20,Watford,Man United,4.0,1.0,H,2021/2022
497,2021-11-20,Wolves,West Ham,1.0,0.0,H,2021/2022
498,2021-11-20,Liverpool,Arsenal,4.0,0.0,H,2021/2022
499,2021-11-21,Man City,Everton,3.0,0.0,H,2021/2022
500,2021-11-21,Tottenham,Leeds,2.0,1.0,H,2021/2022
501,2021-11-27,Arsenal,Newcastle,2.0,0.0,H,2021/2022
502,2021-11-27,Crystal Palace,Aston Villa,1.0,2.0,A,2021/2022
503,2021-11-27,Liverpool,Southampton,4.0,0.0,H,2021/2022
504,2021-11-27,Norwich,Wolves,0.0,0.0,D,2021/2022
505,2021-11-27,Brighton,Leeds,0.0,0.0,D,2021/2022
506,2021-11-28,Brentford,Everton,1.0,0.0,H,2021/2022
507,2021-11-28,Leicester,Watford,4.0,2.0,H,2021/2022
508,2021-11-28,Man City,West Ham,2.0,1.0,H,2021/2022
509,2021-11-28,Chelsea,Man United,1.0,1.0,D,2021/2022
510,2021-11-30,Newcastle,Norwich,1.0,1.0,D,2021/2022
511,2021-11-30,Leeds,Crystal Palace,1.0,0.0,H,2021/2022
512,2021-12-01,Southampton,Leicester,2.0,2.0,D,2021/2022
513,2021-12-01,Watford,Chelsea,1.0,2.0,A,2021/2022
514,2021-12-01,West Ham,Brighton,1.0,1.0,D,2021/2022
515,2021-12-01,Wolves,Burnley,0.0,0.0,D,2021/2022
516,2021-12-01,Aston Villa,Man City,1.0,2.0,A,2021/2022
517,2021-12-01,Everton,Liverpool,1.0,4.0,A,2021/2022
518,2021-12-02,Tottenham,Brentford,2.0,0.0,H,2021/2022
519,2021-12-02,Man United,Arsenal,3.0,2.0,H,2021/2022
520,2021-12-04,West Ham,Chelsea,3.0,2.0,H,2021/2022
521,2021-12-04,Newcastle,Burnley,1.0,0.0,H,2021/2022
522,2021-12-04,Southampton,Brighton,1.0,1.0,D,2021/2022
523,2021-12-04,Wolves,Liverpool,0.0,1.0,A,2021/2022
524,2021-12-04,Watford,Man City,1.0,3.0,A,2021/2022
525,2021-12-05,Leeds,Brentford,2.0,2.0,D,2021/2022
526,2021-12-05,Man United,Crystal Palace,1.0,0.0,H,2021/2022
527,2021-12-05,Tottenham,Norwich,3.0,0.0,H,2021/2022
528,2021-12-05,Aston Villa,Leicester,2.0,1.0,H,2021/2022
529,2021-12-06,Everton,Arsenal,2.0,1.0,H,2021/2022
530,2021-12-10,Brentford,Watford,2.0,1.0,H,2021/2022
531,2021-12-11,Man City,Wolves,1.0,0.0,H,2021/2022
532,2021-12-11,Arsenal,Southampton,3.0,0.0,H,2021/2022
533,2021-12-11,Chelsea,Leeds,3.0,2.0,H,2021/2022
534,2021-12-11,Liverpool,Aston Villa,1.0,0.0,H,2021/2022
535,2021-12-11,Norwich,Man United,0.0,1.0,A,2021/2022
536,2021-12-12,Burnley,West Ham,0.0,0.0,D,2021/2022
537,2021-12-12,Leicester,Newcastle,4.0,0.0,H,2021/2022
538,2021-12-12,Crystal Palace,Everton,3.0,1.0,H,2021/2022
539,2021-12-14,Norwich,Aston Villa,0.0,2.0,A,2021/2022
540,2021-12-14,Man City,Leeds,7.0,0.0,H,2021/2022
541,2021-12-15,Brighton,Wolves,0.0,1.0,A,2021/2022
542,2021-12-15,Crystal Palace,Southampton,2.0,2.0,D,2021/2022
543,2021-12-15,Arsenal,West Ham,2.0,0.0,H,2021/2022
544,2021-12-16,Chelsea,Everton,1.0,1.0,D,2021/2022
545,2021-12-16,Liverpool,Newcastle,3.0,1.0,H,2021/2022
546,2021-12-18,Leeds,Arsenal,1.0,4.0,A,2021/2022
547,2021-12-19,Newcastle,Man City,0.0,4.0,A,2021/2022
548,2021-12-19,Wolves,Chelsea,0.0,0.0,D,2021/2022
549,2021-12-19,Tottenham,Liverpool,2.0,2.0,D,2021/2022
550,2021-12-26,Man City,Leicester,6.0,3.0,H,2021/2022
551,2021-12-26,Norwich,Arsenal,0.0,5.0,A,2021/2022
552,2021-12-26,Tottenham,Crystal Palace,3.0,0.0,H,2021/2022
553,2021-12-26,West Ham,Southampton,2.0,3.0,A,2021/2022
554,2021-12-26,Aston Villa,Chelsea,1.0,3.0,A,2021/2022
555,2021-12-26,Brighton,Brentford,2.0,0.0,H,2021/2022
556,2021-12-27,Newcastle,Man United,1.0,1.0,D,2021/2022
557,2021-12-28,Crystal Palace,Norwich,3.0,0.0,H,2021/2022
558,2021-12-28,Southampton,Tottenham,1.0,1.0,D,2021/2022
559,2021-12-28,Watford,West Ham,1.0,4.0,A,2021/2022
560,2021-12-28,Leicester,Liverpool,1.0,0.0,H,2021/2022
561,2021-12-29,Chelsea,Brighton,1.0,1.0,D,2021/2022
562,2021-12-29,Brentford,Man City,0.0,1.0,A,2021/2022
563,2021-12-30,Man United,Burnley,3.0,1.0,H,2021/2022
564,2022-01-01,Arsenal,Man City,1.0,2.0,A,2021/2022
565,2022-01-01,Watford,Tottenham,0.0,1.0,A,2021/2022
566,2022-01-01,Crystal Palace,West Ham,2.0,3.0,A,2021/2022
567,2022-01-02,Brentford,Aston Villa,2.0,1.0,H,2021/2022
568,2022-01-02,Everton,Brighton,2.0,3.0,A,2021/2022
569,2022-01-02,Leeds,Burnley,3.0,1.0,H,2021/2022
570,2022-01-02,Chelsea,Liverpool,2.0,2.0,D,2021/2022
571,2022-01-03,Man United,Wolves,0.0,1.0,A,2021/2022
572,2022-01-11,Southampton,Brentford,4.0,1.0,H,2021/2022
573,2022-01-12,West Ham,Norwich,2.0,0.0,H,2021/2022
574,2022-01-14,Brighton,Crystal Palace,1.0,1.0,D,2021/2022
575,2022-01-15,Man City,Chelsea,1.0,0.0,H,2021/2022
576,2022-01-15,Newcastle,Watford,1.0,1.0,D,2021/2022
577,2022-01-15,Norwich,Everton,2.0,1.0,H,2021/2022
578,2022-01-15,Wolves,Southampton,3.0,1.0,H,2021/2022
579,2022-01-15,Aston Villa,Man United,2.0,2.0,D,2021/2022
580,2022-01-16,Liverpool,Brentford,3.0,0.0,H,2021/2022
581,2022-01-16,West Ham,Leeds,2.0,3.0,A,2021/2022
582,2022-01-18,Brighton,Chelsea,1.0,1.0,D,2021/2022
583,2022-01-19,Leicester,Tottenham,2.0,3.0,A,2021/2022
584,2022-01-19,Brentford,Man United,1.0,3.0,A,2021/2022
585,2022-01-21,Watford,Norwich,0.0,3.0,A,2021/2022
586,2022-01-22,Everton,Aston Villa,0.0,1.0,A,2021/2022
587,2022-01-22,Brentford,Wolves,1.0,2.0,A,2021/2022
588,2022-01-22,Leeds,Newcastle,0.0,1.0,A,2021/2022
589,2022-01-22,Man United,West Ham,1.0,0.0,H,2021/2022
590,2022-01-22,Southampton,Man City,1.0,1.0,D,2021/2022
591,2022-01-23,Arsenal,Burnley,0.0,0.0,D,2021/2022
592,2022-01-23,Crystal Palace,Liverpool,1.0,3.0,A,2021/2022
593,2022-01-23,Leicester,Brighton,1.0,1.0,D,2021/2022
594,2022-01-23,Chelsea,Tottenham,2.0,0.0,H,2021/2022
595,2022-02-05,Burnley,Watford,0.0,0.0,D,2021/2022
596,2022-02-08,Newcastle,Everton,3.0,1.0,H,2021/2022
597,2022-02-08,West Ham,Watford,1.0,0.0,H,2021/2022
598,2022-02-08,Burnley,Man United,1.0,1.0,D,2021/2022
599,2022-02-09,Man City,Brentford,2.0,0.0,H,2021/2022
600,2022-02-09,Norwich,Crystal Palace,1.0,1.0,D,2021/2022
601,2022-02-09,Tottenham,Southampton,2.0,3.0,A,2021/2022
602,2022-02-09,Aston Villa,Leeds,3.0,3.0,D,2021/2022
603,2022-02-10,Liverpool,Leicester,2.0,0.0,H,2021/2022
604,2022-02-10,Wolves,Arsenal,0.0,1.0,A,2021/2022
605,2022-02-12,Man United,Southampton,1.0,1.0,D,2021/2022
606,2022-02-12,Brentford,Crystal Palace,0.0,0.0,D,2021/2022
607,2022-02-12,Everton,Leeds,3.0,0.0,H,2021/2022
608,2022-02-12,Watford,Brighton,0.0,2.0,A,2021/2022
609,2022-02-12,Norwich,Man City,0.0,4.0,A,2021/2022
610,2022-02-13,Burnley,Liverpool,0.0,1.0,A,2021/2022
611,2022-02-13,Newcastle,Aston Villa,1.0,0.0,H,2021/2022
612,2022-02-13,Tottenham,Wolves,0.0,2.0,A,2021/2022
613,2022-02-13,Leicester,West Ham,2.0,2.0,D,2021/2022
614,2022-02-15,Man United,Brighton,2.0,0.0,H,2021/2022
615,2022-02-19,West Ham,Newcastle,1.0,1.0,D,2021/2022
616,2022-02-19,Arsenal,Brentford,2.0,1.0,H,2021/2022
617,2022-02-19,Aston Villa,Watford,0.0,1.0,A,2021/2022
618,2022-02-19,Brighton,Burnley,0.0,3.0,A,2021/2022
619,2022-02-19,Crystal Palace,Chelsea,0.0,1.0,A,2021/2022
620,2022-02-19,Liverpool,Norwich,3.0,1.0,H,2021/2022
621,2022-02-19,Southampton,Everton,2.0,0.0,H,2021/2022
622,2022-02-19,Man City,Tottenham,2.0,3.0,A,2021/2022
623,2022-02-20,Leeds,Man United,2.0,4.0,A,2021/2022
624,2022-02-20,Wolves,Leicester,2.0,1.0,H,2021/2022
625,2022-02-23,Burnley,Tottenham,1.0,0.0,H,2021/2022
626,2022-02-23,Watford,Crystal Palace,1.0,4.0,A,2021/2022
627,2022-02-23,Liverpool,Leeds,6.0,0.0,H,2021/2022
628,2022-02-24,Arsenal,Wolves,2.0,1.0,H,2021/2022
629,2022-02-25,Southampton,Norwich,2.0,0.0,H,2021/2022
630,2022-02-26,Leeds,Tottenham,0.0,4.0,A,2021/2022
631,2022-02-26,Brentford,Newcastle,0.0,2.0,A,2021/2022
632,2022-02-26,Crystal Palace,Burnley,1.0,1.0,D,2021/2022
633,2022-02-26,Man United,Watford,0.0,0.0,D,2021/2022
634,2022-02-26,Brighton,Aston Villa,0.0,2.0,A,2021/2022
635,2022-02-26,Everton,Man City,0.0,1.0,A,2021/2022
636,2022-02-27,West Ham,Wolves,1.0,0.0,H,2021/2022
637,2022-03-01,Burnley,Leicester,0.0,2.0,A,2021/2022
638,2022-03-05,Leicester,Leeds,1.0,0.0,H,2021/2022
639,2022-03-05,Aston Villa,Southampton,4.0,0.0,H,2021/2022
640,2022-03-05,Burnley,Chelsea,0.0,4.0,A,2021/2022
641,2022-03-05,Newcastle,Brighton,2.0,1.0,H,2021/2022
642,2022-03-05,Norwich,Brentford,1.0,3.0,A,2021/2022
643,2022-03-05,Wolves,Crystal Palace,0.0,2.0,A,2021/2022
644,2022-03-05,Liverpool,West Ham,1.0,0.0,H,2021/2022
645,2022-03-06,Watford,Arsenal,2.0,3.0,A,2021/2022
646,2022-03-06,Man City,Man United,4.0,1.0,H,2021/2022
647,2022-03-07,Tottenham,Everton,5.0,0.0,H,2021/2022
648,2022-03-10,Norwich,Chelsea,1.0,3.0,A,2021/2022
649,2022-03-10,Southampton,Newcastle,1.0,2.0,A,2021/2022
650,2022-03-10,Wolves,Watford,4.0,0.0,H,2021/2022
651,2022-03-10,Leeds,Aston Villa,0.0,3.0,A,2021/2022
652,2022-03-12,Brighton,Liverpool,0.0,2.0,A,2021/2022
653,2022-03-12,Brentford,Burnley,2.0,0.0,H,2021/2022
654,2022-03-12,Man United,Tottenham,3.0,2.0,H,2021/2022
655,2022-03-13,Chelsea,Newcastle,1.0,0.0,H,2021/2022
656,2022-03-13,Everton,Wolves,0.0,1.0,A,2021/2022
657,2022-03-13,Leeds,Norwich,2.0,1.0,H,2021/2022
658,2022-03-13,Southampton,Watford,1.0,2.0,A,2021/2022
659,2022-03-13,West Ham,Aston Villa,2.0,1.0,H,2021/2022
660,2022-03-13,Arsenal,Leicester,2.0,0.0,H,2021/2022
661,2022-03-14,Crystal Palace,Man City,0.0,0.0,D,2021/2022
662,2022-03-16,Brighton,Tottenham,0.0,2.0,A,2021/2022
663,2022-03-16,Arsenal,Liverpool,0.0,2.0,A,2021/2022
664,2022-03-17,Everton,Newcastle,1.0,0.0,H,2021/2022
665,2022-03-18,Wolves,Leeds,2.0,3.0,A,2021/2022
666,2022-03-19,Aston Villa,Arsenal,0.0,1.0,A,2021/2022
667,2022-03-20,Leicester,Brentford,2.0,1.0,H,2021/2022
668,2022-03-20,Tottenham,West Ham,3.0,1.0,H,2021/2022
669,2022-04-02,Liverpool,Watford,2.0,0.0,H,2021/2022
670,2022-04-02,Brighton,Norwich,0.0,0.0,D,2021/2022
671,2022-04-02,Burnley,Man City,0.0,2.0,A,2021/2022
672,2022-04-02,Chelsea,Brentford,1.0,4.0,A,2021/2022
673,2022-04-02,Leeds,Southampton,1.0,1.0,D,2021/2022
674,2022-04-02,Wolves,Aston Villa,2.0,1.0,H,2021/2022
675,2022-04-02,Man United,Leicester,1.0,1.0,D,2021/2022
676,2022-04-03,West Ham,Everton,2.0,1.0,H,2021/2022
677,2022-04-03,Tottenham,Newcastle,5.0,1.0,H,2021/2022
678,2022-04-04,Crystal Palace,Arsenal,3.0,0.0,H,2021/2022
679,2022-04-06,Burnley,Everton,3.0,2.0,H,2021/2022
680,2022-04-08,Newcastle,Wolves,1.0,0.0,H,2021/2022
681,2022-04-09,Everton,Man United,1.0,0.0,H,2021/2022
682,2022-04-09,Arsenal,Brighton,1.0,2.0,A,2021/2022
683,2022-04-09,Southampton,Chelsea,0.0,6.0,A,2021/2022
684,2022-04-09,Watford,Leeds,0.0,3.0,A,2021/2022
685,2022-04-09,Aston Villa,Tottenham,0.0,4.0,A,2021/2022
686,2022-04-10,Brentford,West Ham,2.0,0.0,H,2021/2022
687,2022-04-10,Leicester,Crystal Palace,2.0,1.0,H,2021/2022
688,2022-04-10,Norwich,Burnley,2.0,0.0,H,2021/2022
689,2022-04-10,Man City,Liverpool,2.0,2.0,D,2021/2022
690,2022-04-16,Tottenham,Brighton,0.0,1.0,A,2021/2022
691,2022-04-16,Man United,Norwich,3.0,2.0,H,2021/2022
692,2022-04-16,Southampton,Arsenal,1.0,0.0,H,2021/2022
693,2022-04-16,Watford,Brentford,1.0,2.0,A,2021/2022
694,2022-04-17,Newcastle,Leicester,2.0,1.0,H,2021/2022
695,2022-04-17,West Ham,Burnley,1.0,1.0,D,2021/2022
696,2022-04-19,Liverpool,Man United,4.0,0.0,H,2021/2022
697,2022-04-20,Chelsea,Arsenal,2.0,4.0,A,2021/2022
698,2022-04-20,Everton,Leicester,1.0,1.0,D,2021/2022
699,2022-04-20,Newcastle,Crystal Palace,1.0,0.0,H,2021/2022
700,2022-04-20,Man City,Brighton,3.0,0.0,H,2021/2022
701,2022-04-21,Burnley,Southampton,2.0,0.0,H,2021/2022
702,2022-04-23,Arsenal,Man United,3.0,1.0,H,2021/2022
703,2022-04-23,Leicester,Aston Villa,0.0,0.0,D,2021/2022
704,2022-04-23,Man City,Watford,5.0,1.0,H,2021/2022
705,2022-04-23,Norwich,Newcastle,0.0,3.0,A,2021/2022
706,2022-04-23,Brentford,Tottenham,0.0,0.0,D,2021/2022
707,2022-04-24,Brighton,Southampton,2.0,2.0,D,2021/2022
708,2022-04-24,Burnley,Wolves,1.0,0.0,H,2021/2022
709,2022-04-24,Chelsea,West Ham,1.0,0.0,H,2021/2022
710,2022-04-24,Liverpool,Everton,2.0,0.0,H,2021/2022
711,2022-04-25,Crystal Palace,Leeds,0.0,0.0,D,2021/2022
712,2022-04-28,Man United,Chelsea,1.0,1.0,D,2021/2022
713,2022-04-30,Newcastle,Liverpool,0.0,1.0,A,2021/2022
714,2022-04-30,Aston Villa,Norwich,2.0,0.0,H,2021/2022
715,2022-04-30,Southampton,Crystal Palace,1.0,2.0,A,2021/2022
716,2022-04-30,Watford,Burnley,1.0,2.0,A,2021/2022
717,2022-04-30,Wolves,Brighton,0.0,3.0,A,2021/2022
718,2022-04-30,Leeds,Man City,0.0,4.0,A,2021/2022
719,2022-05-01,Everton,Chelsea,1.0,0.0,H,2021/2022
720,2022-05-01,Tottenham,Leicester,3.0,1.0,H,2021/2022
721,2022-05-01,West Ham,Arsenal,1.0,2.0,A,2021/2022
722,2022-05-02,Man United,Brentford,3.0,0.0,H,2021/2022
723,2022-05-07,Brentford,Southampton,3.0,0.0,H,2021/2022
724,2022-05-07,Burnley,Aston Villa,1.0,3.0,A,2021/2022
725,2022-05-07,Chelsea,Wolves,2.0,2.0,D,2021/2022
726,2022-05-07,Crystal Palace,Watford,1.0,0.0,H,2021/2022
727,2022-05-07,Brighton,Man United,4.0,0.0,H,2021/2022
728,2022-05-07,Liverpool,Tottenham,1.0,1.0,D,2021/2022
729,2022-05-08,Arsenal,Leeds,2.0,1.0,H,2021/2022
730,2022-05-08,Leicester,Everton,1.0,2.0,A,2021/2022
731,2022-05-08,Norwich,West Ham,0.0,4.0,A,2021/2022
732,2022-05-08,Man City,Newcastle,5.0,0.0,H,2021/2022
733,2022-05-10,Aston Villa,Liverpool,1.0,2.0,A,2021/2022
734,2022-05-11,Leeds,Chelsea,0.0,3.0,A,2021/2022
735,2022-05-11,Leicester,Norwich,3.0,0.0,H,2021/2022
736,2022-05-11,Watford,Everton,0.0,0.0,D,2021/2022
737,2022-05-11,Wolves,Man City,1.0,5.0,A,2021/2022
738,2022-05-12,Tottenham,Arsenal,3.0,0.0,H,2021/2022
739,2022-05-15,Tottenham,Burnley,1.0,0.0,H,2021/2022
740,2022-05-15,Aston Villa,Crystal Palace,1.0,1.0,D,2021/2022
741,2022-05-15,Leeds,Brighton,1.0,1.0,D,2021/2022
742,2022-05-15,Watford,Leicester,1.0,5.0,A,2021/2022
743,2022-05-15,West Ham,Man City,2.0,2.0,D,2021/2022
744,2022-05-15,Wolves,Norwich,1.0,1.0,D,2021/2022
745,2022-05-15,Everton,Brentford,2.0,3.0,A,2021/2022
746,2022-05-16,Newcastle,Arsenal,2.0,0.0,H,2021/2022
747,2022-05-17,Southampton,Liverpool,1.0,2.0,A,2021/2022
748,2022-05-19,Everton,Crystal Palace,3.0,2.0,H,2021/2022
749,2022-05-19,Aston Villa,Burnley,1.0,1.0,D,2021/2022
750,2022-05-19,Chelsea,Leicester,1.0,1.0,D,2021/2022
751,2022-05-22,Arsenal,Everton,5.0,1.0,H,2021/2022
752,2022-05-22,Brentford,Leeds,1.0,2.0,A,2021/2022
753,2022-05-22,Brighton,West Ham,3.0,1.0,H,2021/2022
754,2022-05-22,Burnley,Newcastle,1.0,2.0,A,2021/2022
755,2022-05-22,Chelsea,Watford,2.0,1.0,H,2021/2022
756,2022-05-22,Crystal Palace,Man United,1.0,0.0,H,2021/2022
757,2022-05-22,Leicester,Southampton,4.0,1.0,H,2021/2022
758,2022-05-22,Liverpool,Wolves,3.0,1.0,H,2021/2022
759,2022-05-22,Man City,Aston Villa,3.0,2.0,H,2021/2022
760,2022-05-22,Norwich,Tottenham,0.0,5.0,A,2021/2022
761,2020-09-12,Fulham,Arsenal,0.0,3.0,A,2020/2021
762,2020-09-12,Crystal Palace,Southampton,1.0,0.0,H,2020/2021
763,2020-09-12,Liverpool,Leeds,4.0,3.0,H,2020/2021
764,2020-09-12,West Ham,Newcastle,0.0,2.0,A,2020/2021
765,2020-09-13,West Brom,Leicester,0.0,3.0,A,2020/2021
766,2020-09-13,Tottenham,Everton,0.0,1.0,A,2020/2021
767,2020-09-14,Brighton,Chelsea,1.0,3.0,A,2020/2021
768,2020-09-14,Sheffield United,Wolves,0.0,2.0,A,2020/2021
769,2020-09-19,Everton,West Brom,5.0,2.0,H,2020/2021
770,2020-09-19,Leeds,Fulham,4.0,3.0,H,2020/2021
771,2020-09-19,Man United,Crystal Palace,1.0,3.0,A,2020/2021
772,2020-09-19,Arsenal,West Ham,2.0,1.0,H,2020/2021
773,2020-09-20,Southampton,Tottenham,2.0,5.0,A,2020/2021
774,2020-09-20,Newcastle,Brighton,0.0,3.0,A,2020/2021
775,2020-09-20,Chelsea,Liverpool,0.0,2.0,A,2020/2021
776,2020-09-20,Leicester,Burnley,4.0,2.0,H,2020/2021
777,2020-09-21,Aston Villa,Sheffield United,1.0,0.0,H,2020/2021
778,2020-09-21,Wolves,Man City,1.0,3.0,A,2020/2021
779,2020-09-26,Brighton,Man United,2.0,3.0,A,2020/2021
780,2020-09-26,Crystal Palace,Everton,1.0,2.0,A,2020/2021
781,2020-09-26,West Brom,Chelsea,3.0,3.0,D,2020/2021
782,2020-09-26,Burnley,Southampton,0.0,1.0,A,2020/2021
783,2020-09-27,Sheffield United,Leeds,0.0,1.0,A,2020/2021
784,2020-09-27,Tottenham,Newcastle,1.0,1.0,D,2020/2021
